md5hash,fitzpatrick,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,REWT_weights,RESM_weights
383a02d4317275c0a044a43d02a84949,2,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/v/vitamin-a-deficiency/vitamin-a-deficiency1.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitaminadeficiencyvitaminadeficiency1jpg.jpg,18,1,0,383a02d4317275c0a044a43d02a84949,0.9666073842531664,0.0014903129657228
164f56e884fcd6f555aba82e2f2f9fcd,1,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis63.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis63jpg.jpg,86,4,2,164f56e884fcd6f555aba82e2f2f9fcd,1.049710400126734,0.0004878048780487
7414a1d3b0319e921a73b2dbf874b7c9,3,3,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus59.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus59jpg.jpg,14,2,0,7414a1d3b0319e921a73b2dbf874b7c9,0.9394638231852428,0.0021052631578947
2e3ea380ef1d75eb3e64f5f694a001c5,4,4,neurofibromatosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome80.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome80jpg.jpg,66,3,2,2e3ea380ef1d75eb3e64f5f694a001c5,0.9610471985102512,0.0004732607666824
495130692b7ed3c7f9397d9c76e225e3,2,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8989,httpwwwatlasdermatologicocombrimgimageId8989.jpg,81,1,0,495130692b7ed3c7f9397d9c76e225e3,0.9666073842531664,0.0014903129657228
3eb9f0847fd33bfac31423d413d0a21e,4,3,syringoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma18.jpg,httpwwwdermaamincomsiteimagesclinicalpicssyringomasyringoma18jpg.jpg,104,0,0,3eb9f0847fd33bfac31423d413d0a21e,1.0222169884847945,0.0027247956403269
1bd165cc867997bc37feb55cb1f988c2,4,3,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx7.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx7jpg.jpg,21,4,2,1bd165cc867997bc37feb55cb1f988c2,0.9610471985102512,0.0004732607666824
b2ac57db2a7c0162ce96690f98d67bc0,5,4,telangiectases,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=811,httpwwwatlasdermatologicocombrimgimageId811.jpg,105,0,0,b2ac57db2a7c0162ce96690f98d67bc0,1.300628302358137,0.0062893081761006
43ed926a85015b5cdd8d79e011d3a9ba,5,2,erythema multiforme,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme41.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme41jpg.jpg,28,4,2,43ed926a85015b5cdd8d79e011d3a9ba,0.9123066013448348,0.0008149959250203
da5816055238896edefc4de292dd9fdd,2,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa14.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa14jpg.jpg,86,4,2,da5816055238896edefc4de292dd9fdd,1.0341127806575112,0.0002945508100147
ae1511b9bbc0fa89c73c335ef666b986,1,1,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum13.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomapyogenicumgranulomapyogenicum13jpg.jpg,35,0,0,ae1511b9bbc0fa89c73c335ef666b986,0.8953757654731924,0.0022522522522522
29bbe8fb2e25ea0c843cae2c26cf6b16,2,1,fixed eruptions,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption82.jpg,httpwwwdermaamincomsiteimagesclinicalpicffixeddrugeruptionfixeddrugeruption82jpg.jpg,31,4,2,29bbe8fb2e25ea0c843cae2c26cf6b16,1.0341127806575112,0.0002945508100147
424745785187dcda42dc5d1066ec757c,3,3,pityriasis rosea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea45.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea45jpg.jpg,79,4,2,424745785187dcda42dc5d1066ec757c,1.0162008279234411,0.0004206983592763
fd48c48eeb9f68c1f4ab534b9b829e26,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4946,httpwwwatlasdermatologicocombrimgimageId4946.jpg,92,4,2,fd48c48eeb9f68c1f4ab534b9b829e26,0.9123066013448348,0.0008149959250203
3b4d5e32441fe57c003db124e125fd31,4,5,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8434,httpwwwatlasdermatologicocombrimgimageId8434.jpg,71,4,2,3b4d5e32441fe57c003db124e125fd31,0.9610471985102512,0.0004732607666824
ce4a48f4036072847a517289fcc08a9f,2,1,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8088,httpwwwatlasdermatologicocombrimgimageId8088.jpg,41,4,2,ce4a48f4036072847a517289fcc08a9f,1.0341127806575112,0.0002945508100147
de649424ecd4e4592735d2d4a6f46597,5,4,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome76.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome76jpg.jpg,23,3,2,de649424ecd4e4592735d2d4a6f46597,0.9123066013448348,0.0008149959250203
6b62e2b6867a5db4382158e39bd2d02b,2,1,lyme disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma7.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerytrasmaerytrasma7jpg.jpg,53,4,2,6b62e2b6867a5db4382158e39bd2d02b,1.0341127806575112,0.0002945508100147
536ebbe1cf23c6149544ce85032cd76d,3,-1,myiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4638,httpwwwatlasdermatologicocombrimgimageId4638.jpg,61,4,2,536ebbe1cf23c6149544ce85032cd76d,1.0162008279234411,0.0004206983592763
665dfeca78e8fa902ac28ed0abec6c0a,2,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease28.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease28jpg.jpg,15,3,2,665dfeca78e8fa902ac28ed0abec6c0a,1.0341127806575112,0.0002945508100147
919f382f54e9cd213f7a9a52306a4672,2,3,kaposi sarcoma,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma62.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma62jpg.jpg,42,6,1,919f382f54e9cd213f7a9a52306a4672,0.8741153030106127,0.0013477088948787
7e5ae90eed693209aaa03504a9cb19c6,4,-1,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease21.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease21jpg.jpg,11,4,2,7e5ae90eed693209aaa03504a9cb19c6,0.9610471985102512,0.0004732607666824
64a75f7aacfedad9994b73b1c6cc1330,2,3,fixed eruptions,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption53.jpg,httpwwwdermaamincomsiteimagesclinicalpicffixeddrugeruptionfixeddrugeruption53jpg.jpg,31,4,2,64a75f7aacfedad9994b73b1c6cc1330,1.0341127806575112,0.0002945508100147
0739950b018db7b6307e97ae999c6139,1,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hematogenous_allergic_contact_dermatitis/hematogenous_allergic_contact_dermatitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpichhematogenousallergiccontactdermatitishematogenousallergiccontactdermatitis3jpg.jpg,6,4,2,0739950b018db7b6307e97ae999c6139,1.049710400126734,0.0004878048780487
2de069d663eacc2d584c91716d96798d,2,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome99.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweetsyndromesweetsyndrome99jpg.jpg,68,4,2,2de069d663eacc2d584c91716d96798d,1.0341127806575112,0.0002945508100147
b5037560023c227107f860cf6472d244,1,1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea61.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea61jpg.jpg,93,4,2,b5037560023c227107f860cf6472d244,1.049710400126734,0.0004878048780487
0524c7e156295bd71bea39f7bde2595c,4,4,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus57.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus57jpg.jpg,37,2,0,0524c7e156295bd71bea39f7bde2595c,1.0222169884847945,0.0027247956403269
4ec8aca7b788dde7513e135241d3b0ac,2,-1,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis60.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis60jpg.jpg,75,4,2,4ec8aca7b788dde7513e135241d3b0ac,1.0341127806575112,0.0002945508100147
ddfe5697bd1ab28b06da4459a3de7c58,2,2,urticaria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/papular-urticaria/papular-urticaria22.jpg,httpwwwdermaamincomsiteimagesclinicalpicppapularurticariapapularurticaria22jpg.jpg,109,4,2,ddfe5697bd1ab28b06da4459a3de7c58,1.0341127806575112,0.0002945508100147
1c5533601ebb88cf1900047a3a38b6bd,5,4,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/I/infarct-vasc/infarct-vasc2.jpg,httpwwwdermaamincomsiteimagesclinicalpicIinfarctvascinfarctvasc2jpg.jpg,76,0,0,1c5533601ebb88cf1900047a3a38b6bd,1.300628302358137,0.0062893081761006
1ef72998789229d4659d564ba15e7432,5,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona1.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrecurrentmemalonarecurrentmemalona1jpg.jpg,56,8,1,1ef72998789229d4659d564ba15e7432,1.4068020413261482,0.0068027210884353
0b16a555be4b4095e716c24468130342,1,1,pediculosis lids,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-pubis/pediculosis-pubis17.jpg,httpwwwdermaamincomsiteimagesclinicalpicppediculosispubispediculosispubis17jpg.jpg,73,4,2,0b16a555be4b4095e716c24468130342,1.049710400126734,0.0004878048780487
4bdceb85e1cd4459ab10d96147861941,6,6,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perifolliculitis/perifolliculitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperifolliculitisperifolliculitis3jpg.jpg,32,4,2,4bdceb85e1cd4459ab10d96147861941,0.8748650776068891,0.0018867924528301
864672e4614393ae09a4aef840427863,1,1,tick bite,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7161,httpwwwatlasdermatologicocombrimgimageId7161.jpg,106,4,2,864672e4614393ae09a4aef840427863,1.049710400126734,0.0004878048780487
c30570724da8093be669924e445c1077,3,1,lupus subacute,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lymphocytic-infiltration-of-the-skin-jessner-kanof/lymphocytic-infiltration-of-the-skin-jessner-kanof27.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphocyticinfiltrationoftheskinjessnerkanoflymphocyticinfiltrationoftheskinjessnerkanof27jpg.jpg,52,4,2,c30570724da8093be669924e445c1077,1.0162008279234411,0.0004206983592763
771ec9089bf8b6e3b9e63dc24c8cee3f,3,2,fixed eruptions,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption67.jpg,httpwwwdermaamincomsiteimagesclinicalpicffixeddrugeruptionfixeddrugeruption67jpg.jpg,31,4,2,771ec9089bf8b6e3b9e63dc24c8cee3f,1.0162008279234411,0.0004206983592763
dd43abce22fa616ad8f39ba85461b9ce,2,1,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma52.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma52jpg.jpg,8,7,1,dd43abce22fa616ad8f39ba85461b9ce,0.8741153030106127,0.0013477088948787
bdbc05b476c3076ad9ac3b06a3eaded1,4,3,rhinophyma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma33.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhinophymarhinophyma33jpg.jpg,89,4,2,bdbc05b476c3076ad9ac3b06a3eaded1,0.9610471985102512,0.0004732607666824
b5c4e7704efa3d3a92d7d25ee4e908e5,2,1,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa93.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa93jpg.jpg,110,4,2,b5c4e7704efa3d3a92d7d25ee4e908e5,1.0341127806575112,0.0002945508100147
cee901689e695d301a6eb22be3bf1abd,2,2,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus-pernio/lupus-pernio2.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupusperniolupuspernio2jpg.jpg,91,4,2,cee901689e695d301a6eb22be3bf1abd,1.0341127806575112,0.0002945508100147
6c8c6145bd4f4418a500f233422be7f7,2,1,urticaria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/papular-urticaria/papular-urticaria17.jpg,httpwwwdermaamincomsiteimagesclinicalpicppapularurticariapapularurticaria17jpg.jpg,109,4,2,6c8c6145bd4f4418a500f233422be7f7,1.0341127806575112,0.0002945508100147
6f24ec37ff47cd0a6fee032308cde2b4,2,2,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le62.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle62jpg.jpg,91,4,2,6f24ec37ff47cd0a6fee032308cde2b4,1.0341127806575112,0.0002945508100147
ee1b587b6fc0aece6127f7d63954b646,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis20.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis20jpg.jpg,65,4,2,ee1b587b6fc0aece6127f7d63954b646,1.0341127806575112,0.0002945508100147
97e86e483f1a77f93c7791310d4687bd,3,3,syringoma,benign dermal,benign,5 Potentially,http://atlasdermatologico.com.br/img?imageId=7138,httpwwwatlasdermatologicocombrimgimageId7138.jpg,104,0,0,97e86e483f1a77f93c7791310d4687bd,0.9394638231852428,0.0021052631578947
eff7f8d34ec480f491f4cf71449976b0,2,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail36.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail36jpg.jpg,86,4,2,eff7f8d34ec480f491f4cf71449976b0,1.0341127806575112,0.0002945508100147
d6c2b49e062f034f06edc06cc8745dff,3,1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5171,httpwwwatlasdermatologicocombrimgimageId5171.jpg,73,4,2,d6c2b49e062f034f06edc06cc8745dff,1.0162008279234411,0.0004206983592763
51957f8e1c540256c2095485cd8b1a8c,2,1,granuloma annulare,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare58.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomaannularegranulomaannulare58jpg.jpg,34,4,2,51957f8e1c540256c2095485cd8b1a8c,1.0341127806575112,0.0002945508100147
c9993a854f5571f4eb3ad83dd809209b,3,2,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form6.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosisoftheskinplaqueformsarcoidosisoftheskinplaqueform6jpg.jpg,91,4,2,c9993a854f5571f4eb3ad83dd809209b,1.0162008279234411,0.0004206983592763
d850993b213f1d50ad771dce91c5dcad,3,2,lichen simplex,inflammatory,non-neoplastic,,,httpwwwdermaamincomsiteimagesclinicalpicLLichensimplexchronicusLichensimplexchronicus22jpg.jpg,49,4,2,d850993b213f1d50ad771dce91c5dcad,1.0162008279234411,0.0004206983592763
7247b87e183de0f88f9fcbfba2cfb799,4,3,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica21.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoidchronicapityriasislichenoidchronica21jpg.jpg,78,4,2,7247b87e183de0f88f9fcbfba2cfb799,0.9610471985102512,0.0004732607666824
57eb49f4c006e42b432695416b2ae795,4,2,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis60.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis60jpg.jpg,6,4,2,57eb49f4c006e42b432695416b2ae795,0.9610471985102512,0.0004732607666824
837f0dad88c30da13981181282b41f68,2,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital13.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisgenitalpsoriasisgenital13jpg.jpg,86,4,2,837f0dad88c30da13981181282b41f68,1.0341127806575112,0.0002945508100147
e072f8aab6e81830987e2afa025de24c,1,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/generalised_pustular_psoriasis/generalised_pustular_psoriasis10.jpg,httpwwwdermaamincomsiteimagesclinicalpicggeneralisedpustularpsoriasisgeneralisedpustularpsoriasis10jpg.jpg,86,4,2,e072f8aab6e81830987e2afa025de24c,1.049710400126734,0.0004878048780487
1ef3a2068789200e964b99c933e21b15,2,1,drug induced pigmentary changes,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/minocycline-pigmentation/minocycline-pigmentation8.jpg,httpwwwdermaamincomsiteimagesclinicalpicmminocyclinepigmentationminocyclinepigmentation8jpg.jpg,20,4,2,1ef3a2068789200e964b99c933e21b15,1.0341127806575112,0.0002945508100147
4acfda3bd71b6dc1098d5a814f2a17c1,3,2,erythema multiforme,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme167.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme167jpg.jpg,28,4,2,4acfda3bd71b6dc1098d5a814f2a17c1,1.0162008279234411,0.0004206983592763
c4d078eaaed87cad65e3a03dd113c868,2,1,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus34.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanuslichenplanus34jpg.jpg,48,4,2,c4d078eaaed87cad65e3a03dd113c868,1.0341127806575112,0.0002945508100147
0303077a46706f90134cee7438aa0875,4,2,erythema multiforme,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme22.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme22jpg.jpg,28,4,2,0303077a46706f90134cee7438aa0875,0.9610471985102512,0.0004732607666824
cc39e1948666a6611a4a7039d496bb00,1,1,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus56.jpg,httpwwwdermaamincomsiteimagesclinicalpicssubacutecutaneouslupuserythematosussubacutecutaneouslupuserythematosus56jpg.jpg,51,4,2,cc39e1948666a6611a4a7039d496bb00,1.049710400126734,0.0004878048780487
0a274b8475fa8cb5698a4473d670b1ef,5,3,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans12.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans12jpg.jpg,0,4,2,0a274b8475fa8cb5698a4473d670b1ef,0.9123066013448348,0.0008149959250203
58b8922dd00968a73322e1887d5d4863,2,2,allergic contact dermatitis,inflammatory,non-neoplastic,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/r/rhus_dermatitis/rhus_dermatitis20.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhusdermatitisrhusdermatitis20jpg.jpg,6,4,2,58b8922dd00968a73322e1887d5d4863,1.0341127806575112,0.0002945508100147
2b400c31099bf54f76db0497cab82714,3,2,myiasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/Y/yaws/yaws4.jpg,httpwwwdermaamincomsiteimagesclinicalpicYyawsyaws4jpg.jpg,61,4,2,2b400c31099bf54f76db0497cab82714,1.0162008279234411,0.0004206983592763
c0c0b15f063e069724a597171dd42398,2,2,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1904,httpwwwatlasdermatologicocombrimgimageId1904.jpg,26,4,2,c0c0b15f063e069724a597171dd42398,1.0341127806575112,0.0002945508100147
85a850210bbeb9ae8f5f33d161884ed3,2,3,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/echthyma_gangrenosum/echthyma_gangrenosum9.jpg,httpwwwdermaamincomsiteimagesclinicalpiceechthymagangrenosumechthymagangrenosum9jpg.jpg,68,4,2,85a850210bbeb9ae8f5f33d161884ed3,1.0341127806575112,0.0002945508100147
324058346f6c359caf03c40668e080c2,3,3,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2261,httpwwwatlasdermatologicocombrimgimageId2261.jpg,34,4,2,324058346f6c359caf03c40668e080c2,1.0162008279234411,0.0004206983592763
2f330a206b1b7c37b1d82dfd04e25e04,3,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=526,httpwwwatlasdermatologicocombrimgimageId526.jpg,8,7,1,2f330a206b1b7c37b1d82dfd04e25e04,0.9786081491512943,0.0021929824561403
1cf28107bbd82eebc64c7c395d711c2b,4,3,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna1.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna1jpg.jpg,46,8,1,1cf28107bbd82eebc64c7c395d711c2b,1.2463575906110285,0.0033222591362126
4abcc083990e6408c7936f204a913a81,4,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=742,httpwwwatlasdermatologicocombrimgimageId742.jpg,8,7,1,4abcc083990e6408c7936f204a913a81,1.2463575906110285,0.0033222591362126
7b7275bf137135e8d1034a62e091767b,2,2,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma86.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma86jpg.jpg,41,4,2,7b7275bf137135e8d1034a62e091767b,1.0341127806575112,0.0002945508100147
5251b07798b028381ea48aadd1e826ab,4,2,seborrheic dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis28.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheicdermatitisseborrheicdermatitis28jpg.jpg,95,4,2,5251b07798b028381ea48aadd1e826ab,0.9610471985102512,0.0004732607666824
13563b4c006e5cae101e869d99e8d036,2,-1,nevocytic nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus16.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus16jpg.jpg,69,2,0,13563b4c006e5cae101e869d99e8d036,0.9666073842531664,0.0014903129657228
4fab663ca875d7ce04524182c53aa4cc,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma65.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma65jpg.jpg,56,8,1,4fab663ca875d7ce04524182c53aa4cc,0.9786081491512943,0.0021929824561403
19451ed110d25df1fb1900ae96b66eb5,2,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweaty_sock_syndrome/sweaty_sock_syndrome3.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweatysocksyndromesweatysocksyndrome3jpg.jpg,68,4,2,19451ed110d25df1fb1900ae96b66eb5,1.0341127806575112,0.0002945508100147
601631781e290450f7af3f45a2dcf512,3,3,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis32.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis32jpg.jpg,6,4,2,601631781e290450f7af3f45a2dcf512,1.0162008279234411,0.0004206983592763
8d11528eb295b4905edabd1b74101118,1,1,langerhans cell histiocytosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/langerhans-cell-histiocytosis/langerhans-cell-histiocytosis23.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlangerhanscellhistiocytosislangerhanscellhistiocytosis23jpg.jpg,45,4,2,8d11528eb295b4905edabd1b74101118,1.049710400126734,0.0004878048780487
6e1a80dd01bb62ef58e570cf8b71a3b8,5,5,factitial dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2043,httpwwwatlasdermatologicocombrimgimageId2043.jpg,30,4,2,6e1a80dd01bb62ef58e570cf8b71a3b8,0.9123066013448348,0.0008149959250203
